Date,Month,Day,YearShort,Flow,type,Year,waterYear
1/25/10,1,25,10,110.92,Outflow,2010,2010
1/24/10,1,24,10,530.38,Outflow,2010,2010
1/23/10,1,23,10,375.1,Outflow,2010,2010
1/22/10,1,22,10,1238.72,Outflow,2010,2010
1/21/10,1,21,10,1297.71,Outflow,2010,2010
1/20/10,1,20,10,3802.38,Outflow,2010,2010
1/19/10,1,19,10,4216.29,Outflow,2010,2010
1/18/10,1,18,10,4341.83,Outflow,2010,2010
1/17/10,1,17,10,1058.23,Outflow,2010,2010
1/16/10,1,16,10,1089.99,Outflow,2010,2010
1/15/10,1,15,10,2572.22,Outflow,2010,2010
1/14/10,1,14,10,2711.37,Outflow,2010,2010
1/13/10,1,13,10,1665.74,Outflow,2010,2010
1/12/10,1,12,10,1654.15,Outflow,2010,2010
1/11/10,1,11,10,2571.22,Outflow,2010,2010
1/10/10,1,10,10,926.65,Outflow,2010,2010
1/9/10,1,9,10,1085.46,Outflow,2010,2010
1/8/10,1,8,10,1961.18,Outflow,2010,2010
1/7/10,1,7,10,4394.26,Outflow,2010,2010
1/6/10,1,6,10,2553.57,Outflow,2010,2010
1/5/10,1,5,10,3696.5,Outflow,2010,2010
1/4/10,1,4,10,2764.81,Outflow,2010,2010
1/3/10,1,3,10,1871.44,Outflow,2010,2010
1/2/10,1,2,10,1326.95,Outflow,2010,2010
1/1/10,1,1,10,1919.84,Outflow,2010,2010
2/13/17,2,13,17,14441.16,Inflow,2017,2017
2/12/17,2,12,17,69167.22,Inflow,2017,2017
2/11/17,2,11,17,84436.71,Inflow,2017,2017
2/10/17,2,10,17,127679.02,Inflow,2017,2017
2/9/17,2,9,17,155497.56,Inflow,2017,2017
2/8/17,2,8,17,101841.33,Inflow,2017,2017
2/7/17,2,7,17,106845.12,Inflow,2017,2017
2/6/17,2,6,17,48794.62,Inflow,2017,2017
2/5/17,2,5,17,30855.6,Inflow,2017,2017
2/4/17,2,4,17,36026.77,Inflow,2017,2017
2/3/17,2,3,17,20209.76,Inflow,2017,2017
2/2/17,2,2,17,9381.41,Inflow,2017,2017
2/1/17,2,1,17,8644.33,Inflow,2017,2017
1/31/17,1,31,17,8299.99,Inflow,2017,2017
1/30/17,1,30,17,8862.12,Inflow,2017,2017
1/29/17,1,29,17,8419.98,Inflow,2017,2017
1/28/17,1,28,17,9191.34,Inflow,2017,2017
1/27/17,1,27,17,9627.44,Inflow,2017,2017
1/26/17,1,26,17,11429.81,Inflow,2017,2017
1/25/17,1,25,17,10552.07,Inflow,2017,2017
1/24/17,1,24,17,13950.11,Inflow,2017,2017
1/23/17,1,23,17,17240.76,Inflow,2017,2017
1/22/17,1,22,17,20571.24,Inflow,2017,2017
1/21/17,1,21,17,18451.75,Inflow,2017,2017
1/20/17,1,20,17,20351.43,Inflow,2017,2017
1/19/17,1,19,17,20379.15,Inflow,2017,2017
1/18/17,1,18,17,16459.31,Inflow,2017,2017
1/17/17,1,17,17,13712.65,Inflow,2017,2017
1/16/17,1,16,17,15873.98,Inflow,2017,2017
1/15/17,1,15,17,17670.3,Inflow,2017,2017
1/14/17,1,14,17,23565.45,Inflow,2017,2017
1/13/17,1,13,17,29000.79,Inflow,2017,2017
1/12/17,1,12,17,37992.99,Inflow,2017,2017
1/11/17,1,11,17,69631.05,Inflow,2017,2017
1/10/17,1,10,17,89197.5,Inflow,2017,2017
1/9/17,1,9,17,92011.21,Inflow,2017,2017
1/8/17,1,8,17,91919.96,Inflow,2017,2017
1/7/17,1,7,17,18431.59,Inflow,2017,2017
1/6/17,1,6,17,2026.72,Inflow,2017,2017
1/5/17,1,5,17,11796.84,Inflow,2017,2017
1/4/17,1,4,17,13115.22,Inflow,2017,2017
1/3/17,1,3,17,6186.04,Inflow,2017,2017
1/2/17,1,2,17,4458.29,Inflow,2017,2017
1/1/17,1,1,17,4538.45,Inflow,2016,2016
12/31/16,12,31,16,4732.55,Inflow,2016,2017
12/30/16,12,30,16,4614.58,Inflow,2016,2017
12/29/16,12,29,16,4949.84,Inflow,2016,2017
12/28/16,12,28,16,4934.72,Inflow,2016,2017
12/27/16,12,27,16,5037.06,Inflow,2016,2017
12/26/16,12,26,16,5532.15,Inflow,2016,2017
12/25/16,12,25,16,6358.97,Inflow,2016,2017
12/24/16,12,24,16,7128.82,Inflow,2016,2017
12/23/16,12,23,16,8091.77,Inflow,2016,2017
12/22/16,12,22,16,7073.87,Inflow,2016,2017
12/21/16,12,21,16,7832.13,Inflow,2016,2017
12/20/16,12,20,16,8523.33,Inflow,2016,2017
12/19/16,12,19,16,10297.47,Inflow,2016,2017
12/18/16,12,18,16,12709.37,Inflow,2016,2017
12/17/16,12,17,16,19915.83,Inflow,2016,2017
12/16/16,12,16,16,47170.21,Inflow,2016,2017
12/15/16,12,15,16,52030.32,Inflow,2016,2017
12/14/16,12,14,16,10444.18,Inflow,2016,2017
12/13/16,12,13,16,7227.64,Inflow,2016,2017
12/12/16,12,12,16,12632.84,Inflow,2016,2017
12/11/16,12,11,16,20395.59,Inflow,2016,2017
12/10/16,12,10,16,38295.79,Inflow,2016,2017
12/9/16,12,9,16,7271.75,Inflow,2016,2017
12/8/16,12,8,16,2462.57,Inflow,2016,2017
12/7/16,12,7,16,1842.45,Inflow,2016,2017
12/6/16,12,6,16,1698.77,Inflow,2016,2017
12/5/16,12,5,16,1512.28,Inflow,2016,2017
12/4/16,12,4,16,2237.26,Inflow,2016,2017
12/3/16,12,3,16,1760.32,Inflow,2016,2017
12/2/16,12,2,16,1551.1,Inflow,2016,2017
12/1/16,12,1,16,1723.52,Inflow,2016,2017
11/30/16,11,30,16,2337.59,Inflow,2016,2017
11/29/16,11,29,16,2240.28,Inflow,2016,2017
11/28/16,11,28,16,3025.31,Inflow,2016,2017
11/27/16,11,27,16,3123.12,Inflow,2016,2017
11/26/16,11,26,16,2517.12,Inflow,2016,2017
11/25/16,11,25,16,2212.61,Inflow,2016,2017
11/24/16,11,24,16,2836.2,Inflow,2016,2017
11/23/16,11,23,16,2994.51,Inflow,2016,2017
11/22/16,11,22,16,2159.12,Inflow,2016,2017
11/21/16,11,21,16,4131.89,Inflow,2016,2017
11/20/16,11,20,16,2941.57,Inflow,2016,2017
11/19/16,11,19,16,2985.94,Inflow,2016,2017
11/18/16,11,18,16,1188.61,Inflow,2016,2017
11/17/16,11,17,16,927.96,Inflow,2016,2017
11/16/16,11,16,16,1737.64,Inflow,2016,2017
11/15/16,11,15,16,1531.99,Inflow,2016,2017
11/14/16,11,14,16,1066.65,Inflow,2016,2017
11/13/16,11,13,16,1573.84,Inflow,2016,2017
11/12/16,11,12,16,1915.66,Inflow,2016,2017
11/11/16,11,11,16,1911.62,Inflow,2016,2017
11/10/16,11,10,16,2016.74,Inflow,2016,2017
11/9/16,11,9,16,1601.72,Inflow,2016,2017
11/8/16,11,8,16,2081.68,Inflow,2016,2017
11/7/16,11,7,16,2413.51,Inflow,2016,2017
11/6/16,11,6,16,2173.03,Inflow,2016,2017
11/5/16,11,5,16,1877.59,Inflow,2016,2017
11/4/16,11,4,16,2102.45,Inflow,2016,2017
11/3/16,11,3,16,2983.22,Inflow,2016,2017
11/2/16,11,2,16,4169,Inflow,2016,2017
11/1/16,11,1,16,5279.67,Inflow,2016,2017
10/31/16,10,31,16,5091.06,Inflow,2016,2017
10/30/16,10,30,16,4183.06,Inflow,2016,2017
10/29/16,10,29,16,6111.48,Inflow,2016,2017
10/28/16,10,28,16,3515.56,Inflow,2016,2017
10/27/16,10,27,16,2017.45,Inflow,2016,2017
10/26/16,10,26,16,2687.53,Inflow,2016,2017
10/25/16,10,25,16,6800.46,Inflow,2016,2017
10/24/16,10,24,16,1193.19,Inflow,2016,2017
10/23/16,10,23,16,1542.02,Inflow,2016,2017
10/22/16,10,22,16,1214.87,Inflow,2016,2017
10/21/16,10,21,16,2025.66,Inflow,2016,2017
10/20/16,10,20,16,3440.19,Inflow,2016,2017
10/19/16,10,19,16,1786.29,Inflow,2016,2017
10/18/16,10,18,16,2849.06,Inflow,2016,2017
10/17/16,10,17,16,2964.01,Inflow,2016,2017
10/16/16,10,16,16,3380.39,Inflow,2016,2017
10/15/16,10,15,16,3284.6,Inflow,2016,2017
10/14/16,10,14,16,3803.89,Inflow,2016,2017
10/13/16,10,13,16,1580.79,Inflow,2016,2017
10/12/16,10,12,16,2195.21,Inflow,2016,2017
10/11/16,10,11,16,1904.46,Inflow,2016,2017
10/10/16,10,10,16,2318.53,Inflow,2016,2017
10/9/16,10,9,16,2197.58,Inflow,2016,2017
10/8/16,10,8,16,1767.03,Inflow,2016,2017
10/7/16,10,7,16,1851.07,Inflow,2016,2017
10/6/16,10,6,16,1783.47,Inflow,2016,2017
10/5/16,10,5,16,1247.9,Inflow,2016,2017
10/4/16,10,4,16,1754.12,Inflow,2016,2017
10/3/16,10,3,16,2753.87,Inflow,2016,2017
10/2/16,10,2,16,1670.89,Inflow,2016,2017
10/1/16,10,1,16,1771.21,Inflow,2016,2017
9/30/16,9,30,16,748.78,Inflow,2016,2016
9/29/16,9,29,16,1752.56,Inflow,2016,2016
9/28/16,9,28,16,1098.16,Inflow,2016,2016
9/27/16,9,27,16,1778.27,Inflow,2016,2016
9/26/16,9,26,16,1959.27,Inflow,2016,2016
9/25/16,9,25,16,1870.53,Inflow,2016,2016
9/24/16,9,24,16,1569.55,Inflow,2016,2016
9/23/16,9,23,16,1683.29,Inflow,2016,2016
9/22/16,9,22,16,1546.86,Inflow,2016,2016
9/21/16,9,21,16,1676.64,Inflow,2016,2016
9/20/16,9,20,16,1063.12,Inflow,2016,2016
9/19/16,9,19,16,1517.87,Inflow,2016,2016
9/18/16,9,18,16,1668.11,Inflow,2016,2016
9/17/16,9,17,16,1575.8,Inflow,2016,2016
9/16/16,9,16,16,1505.17,Inflow,2016,2016
9/15/16,9,15,16,1788.51,Inflow,2016,2016
9/14/16,9,14,16,1597.89,Inflow,2016,2016
9/13/16,9,13,16,1959.37,Inflow,2016,2016
9/12/16,9,12,16,1132.55,Inflow,2016,2016
9/11/16,9,11,16,1265.19,Inflow,2016,2016
9/10/16,9,10,16,2067.81,Inflow,2016,2016
9/9/16,9,9,16,2253.85,Inflow,2016,2016
9/8/16,9,8,16,1500.13,Inflow,2016,2016
9/7/16,9,7,16,975.8,Inflow,2016,2016
9/6/16,9,6,16,1437.11,Inflow,2016,2016
9/5/16,9,5,16,1195.67,Inflow,2016,2016
9/4/16,9,4,16,638.57,Inflow,2016,2016
9/3/16,9,3,16,1032.42,Inflow,2016,2016
9/2/16,9,2,16,1128.71,Inflow,2016,2016
9/1/16,9,1,16,1158.81,Inflow,2016,2016
8/31/16,8,31,16,1209.48,Inflow,2016,2016
8/30/16,8,30,16,1131.89,Inflow,2016,2016
8/29/16,8,29,16,977.97,Inflow,2016,2016
8/28/16,8,28,16,1955.59,Inflow,2016,2016
8/27/16,8,27,16,701.29,Inflow,2016,2016
8/26/16,8,26,16,1936.98,Inflow,2016,2016
8/25/16,8,25,16,572.78,Inflow,2016,2016
8/24/16,8,24,16,1148.02,Inflow,2016,2016
8/23/16,8,23,16,1283.19,Inflow,2016,2016
8/22/16,8,22,16,1030.2,Inflow,2016,2016
8/21/16,8,21,16,1150.85,Inflow,2016,2016
8/20/16,8,20,16,595.26,Inflow,2016,2016
8/19/16,8,19,16,388.56,Inflow,2016,2016
8/18/16,8,18,16,355.99,Inflow,2016,2016
8/17/16,8,17,16,2692.26,Inflow,2016,2016
8/16/16,8,16,16,1808.02,Inflow,2016,2016
8/15/16,8,15,16,1239.83,Inflow,2016,2016
8/14/16,8,14,16,2137.28,Inflow,2016,2016
8/13/16,8,13,16,1220.72,Inflow,2016,2016
8/12/16,8,12,16,1324.13,Inflow,2016,2016
8/11/16,8,11,16,1387.2,Inflow,2016,2016
8/10/16,8,10,16,540.56,Inflow,2016,2016
8/9/16,8,9,16,1871.54,Inflow,2016,2016
8/8/16,8,8,16,2058.59,Inflow,2016,2016
8/7/16,8,7,16,599.09,Inflow,2016,2016
8/6/16,8,6,16,1245.98,Inflow,2016,2016
8/5/16,8,5,16,498.87,Inflow,2016,2016
8/4/16,8,4,16,564,Inflow,2016,2016
8/3/16,8,3,16,626.52,Inflow,2016,2016
8/2/16,8,2,16,1601.56,Inflow,2016,2016
8/1/16,8,1,16,305.87,Inflow,2016,2016
7/31/16,7,31,16,1351.5,Inflow,2016,2016
7/30/16,7,30,16,886.16,Inflow,2016,2016
7/29/16,7,29,16,2098.16,Inflow,2016,2016
7/28/16,7,28,16,2759.12,Inflow,2016,2016
7/27/16,7,27,16,2585.18,Inflow,2016,2016
7/26/16,7,26,16,2778.27,Inflow,2016,2016
7/25/16,7,25,16,1415.53,Inflow,2016,2016
7/24/16,7,24,16,2474.77,Inflow,2016,2016
7/23/16,7,23,16,1684.75,Inflow,2016,2016
7/22/16,7,22,16,1403.98,Inflow,2016,2016
7/21/16,7,21,16,380.84,Inflow,2016,2016
7/20/16,7,20,16,2022.84,Inflow,2016,2016
7/19/16,7,19,16,637.46,Inflow,2016,2016
7/18/16,7,18,16,1100.33,Inflow,2016,2016
7/17/16,7,17,16,516.56,Inflow,2016,2016
7/16/16,7,16,16,1990.22,Inflow,2016,2016
7/15/16,7,15,16,2237.31,Inflow,2016,2016
7/14/16,7,14,16,3692.37,Inflow,2016,2016
7/13/16,7,13,16,1332.9,Inflow,2016,2016
7/12/16,7,12,16,1061.96,Inflow,2016,2016
7/11/16,7,11,16,2229.4,Inflow,2016,2016
7/10/16,7,10,16,590.42,Inflow,2016,2016
7/9/16,7,9,16,904.06,Inflow,2016,2016
7/8/16,7,8,16,847.64,Inflow,2016,2016
7/7/16,7,7,16,226.57,Inflow,2016,2016
7/6/16,7,6,16,1000.96,Inflow,2016,2016
7/5/16,7,5,16,2482.23,Inflow,2016,2016
7/4/16,7,4,16,2235.75,Inflow,2016,2016
7/3/16,7,3,16,2097.15,Inflow,2016,2016
7/2/16,7,2,16,1654.55,Inflow,2016,2016
7/1/16,7,1,16,2913.49,Inflow,2016,2016
6/30/16,6,30,16,2269.73,Inflow,2016,2016
6/29/16,6,29,16,2238.47,Inflow,2016,2016
6/28/16,6,28,16,2381.65,Inflow,2016,2016
6/27/16,6,27,16,3515,Inflow,2016,2016
6/26/16,6,26,16,2557.1,Inflow,2016,2016
6/25/16,6,25,16,2033.58,Inflow,2016,2016
6/24/16,6,24,16,752.01,Inflow,2016,2016
6/23/16,6,23,16,1830.4,Inflow,2016,2016
6/22/16,6,22,16,1146.81,Inflow,2016,2016
6/21/16,6,21,16,3605.6,Inflow,2016,2016
6/20/16,6,20,16,2113.39,Inflow,2016,2016
6/19/16,6,19,16,1225.61,Inflow,2016,2016
6/18/16,6,18,16,1453.95,Inflow,2016,2016
6/17/16,6,17,16,676.03,Inflow,2016,2016
6/16/16,6,16,16,626.62,Inflow,2016,2016
6/15/16,6,15,16,1273.46,Inflow,2016,2016
6/14/16,6,14,16,737.03,Inflow,2016,2016
6/13/16,6,13,16,716.01,Inflow,2016,2016
6/12/16,6,12,16,1190.78,Inflow,2016,2016
6/11/16,6,11,16,1924.83,Inflow,2016,2016
6/10/16,6,10,16,1457.93,Inflow,2016,2016
6/9/16,6,9,16,2363.91,Inflow,2016,2016
6/8/16,6,8,16,1923.47,Inflow,2016,2016
6/7/16,6,7,16,1895.39,Inflow,2016,2016
6/6/16,6,6,16,1663.17,Inflow,2016,2016
6/5/16,6,5,16,2785.94,Inflow,2016,2016
6/4/16,6,4,16,2040.74,Inflow,2016,2016
6/3/16,6,3,16,2616.94,Inflow,2016,2016
6/2/16,6,2,16,1474.01,Inflow,2016,2016
6/1/16,6,1,16,2407.21,Inflow,2016,2016
5/31/16,5,31,16,2938.45,Inflow,2016,2016
5/30/16,5,30,16,3253.55,Inflow,2016,2016
5/29/16,5,29,16,2482.69,Inflow,2016,2016
5/28/16,5,28,16,3303.96,Inflow,2016,2016
5/27/16,5,27,16,2765.52,Inflow,2016,2016
5/26/16,5,26,16,2519.49,Inflow,2016,2016
5/25/16,5,25,16,4235.45,Inflow,2016,2016
5/24/16,5,24,16,3334.26,Inflow,2016,2016
5/23/16,5,23,16,3237.16,Inflow,2016,2016
5/22/16,5,22,16,3261.76,Inflow,2016,2016
5/21/16,5,21,16,2623.55,Inflow,2016,2016
5/20/16,5,20,16,4676.99,Inflow,2016,2016
5/19/16,5,19,16,3069.73,Inflow,2016,2016
5/18/16,5,18,16,3148.18,Inflow,2016,2016
5/17/16,5,17,16,3491,Inflow,2016,2016
5/16/16,5,16,16,5030.91,Inflow,2016,2016
5/15/16,5,15,16,3300.99,Inflow,2016,2016
5/14/16,5,14,16,3571.72,Inflow,2016,2016
5/13/16,5,13,16,4061.21,Inflow,2016,2016
5/12/16,5,12,16,4450.98,Inflow,2016,2016
5/11/16,5,11,16,4848.56,Inflow,2016,2016
5/10/16,5,10,16,5189.42,Inflow,2016,2016
5/9/16,5,9,16,4227.99,Inflow,2016,2016
5/8/16,5,8,16,6059.2,Inflow,2016,2016
5/7/16,5,7,16,5031.87,Inflow,2016,2016
5/6/16,5,6,16,6225.22,Inflow,2016,2016
5/5/16,5,5,16,3284.4,Inflow,2016,2016
5/4/16,5,4,16,4693.53,Inflow,2016,2016
5/3/16,5,3,16,4809.94,Inflow,2016,2016
5/2/16,5,2,16,5044.52,Inflow,2016,2016
5/1/16,5,1,16,5062.67,Inflow,2016,2016
4/30/16,4,30,16,4824.21,Inflow,2016,2016
4/29/16,4,29,16,4374.5,Inflow,2016,2016
4/28/16,4,28,16,5220.02,Inflow,2016,2016
4/27/16,4,27,16,5609.23,Inflow,2016,2016
4/26/16,4,26,16,5913.09,Inflow,2016,2016
4/25/16,4,25,16,6629.05,Inflow,2016,2016
4/24/16,4,24,16,6977.37,Inflow,2016,2016
4/23/16,4,23,16,8663.64,Inflow,2016,2016
4/22/16,4,22,16,8446.34,Inflow,2016,2016
4/21/16,4,21,16,6137.29,Inflow,2016,2016
4/20/16,4,20,16,6166.53,Inflow,2016,2016
4/19/16,4,19,16,6139.31,Inflow,2016,2016
4/18/16,4,18,16,6561.39,Inflow,2016,2016
4/17/16,4,17,16,6149.74,Inflow,2016,2016
4/16/16,4,16,16,6424.01,Inflow,2016,2016
4/15/16,4,15,16,7768.6,Inflow,2016,2016
4/14/16,4,14,16,7957.66,Inflow,2016,2016
4/13/16,4,13,16,7568.95,Inflow,2016,2016
4/12/16,4,12,16,8133.61,Inflow,2016,2016
4/11/16,4,11,16,8341.83,Inflow,2016,2016
4/10/16,4,10,16,8630.21,Inflow,2016,2016
4/9/16,4,9,16,8597.94,Inflow,2016,2016
4/8/16,4,8,16,8372.08,Inflow,2016,2016
4/7/16,4,7,16,8179.39,Inflow,2016,2016
4/6/16,4,6,16,8010.4,Inflow,2016,2016
4/5/16,4,5,16,7619.12,Inflow,2016,2016
4/4/16,4,4,16,9574.25,Inflow,2016,2016
4/3/16,4,3,16,6914.81,Inflow,2016,2016
4/2/16,4,2,16,7803.64,Inflow,2016,2016
4/1/16,4,1,16,8131.34,Inflow,2016,2016
3/31/16,3,31,16,8172.69,Inflow,2016,2016
3/30/16,3,30,16,8706.59,Inflow,2016,2016
3/29/16,3,29,16,9867.92,Inflow,2016,2016
3/28/16,3,28,16,10814.23,Inflow,2016,2016
3/27/16,3,27,16,11294.7,Inflow,2016,2016
3/26/16,3,26,16,12369.06,Inflow,2016,2016
3/25/16,3,25,16,14108.92,Inflow,2016,2016
3/24/16,3,24,16,14894.4,Inflow,2016,2016
3/23/16,3,23,16,16762.81,Inflow,2016,2016
3/22/16,3,22,16,20605.52,Inflow,2016,2016
3/21/16,3,21,16,23441.42,Inflow,2016,2016
3/20/16,3,20,16,15974.81,Inflow,2016,2016
3/19/16,3,19,16,15152.53,Inflow,2016,2016
3/18/16,3,18,16,16569.22,Inflow,2016,2016
3/17/16,3,17,16,20402.85,Inflow,2016,2016
3/16/16,3,16,16,24735.6,Inflow,2016,2016
3/15/16,3,15,16,32143.73,Inflow,2016,2016
3/14/16,3,14,16,54363.07,Inflow,2016,2016
3/13/16,3,13,16,52425.58,Inflow,2016,2016
3/12/16,3,12,16,33455.05,Inflow,2016,2016
3/11/16,3,11,16,39644.12,Inflow,2016,2016
3/10/16,3,10,16,25444.45,Inflow,2016,2016
3/9/16,3,9,16,17381.92,Inflow,2016,2016
3/8/16,3,8,16,21560.4,Inflow,2016,2016
3/7/16,3,7,16,30841.48,Inflow,2016,2016
3/6/16,3,6,16,53353.74,Inflow,2016,2016
3/5/16,3,5,16,29648.64,Inflow,2016,2016
3/4/16,3,4,16,6608.53,Inflow,2016,2016
3/3/16,3,3,16,5219.57,Inflow,2016,2016
3/2/16,3,2,16,4912.54,Inflow,2016,2016
3/1/16,3,1,16,4871.7,Inflow,2016,2016
2/29/16,2,29,16,4935.22,Inflow,2016,2016
2/28/16,2,28,16,5086.47,Inflow,2016,2016
2/27/16,2,27,16,5066.81,Inflow,2016,2016
2/26/16,2,26,16,5345.61,Inflow,2016,2016
2/25/16,2,25,16,5291.66,Inflow,2016,2016
2/24/16,2,24,16,5614.33,Inflow,2016,2016
2/23/16,2,23,16,6105.38,Inflow,2016,2016
2/22/16,2,22,16,6355.44,Inflow,2016,2016
2/21/16,2,21,16,6884.81,Inflow,2016,2016
2/20/16,2,20,16,7472.15,Inflow,2016,2016
2/19/16,2,19,16,8507.7,Inflow,2016,2016
2/18/16,2,18,16,8702.31,Inflow,2016,2016
2/17/16,2,17,16,5987.91,Inflow,2016,2016
2/16/16,2,16,16,4456.77,Inflow,2016,2016
2/15/16,2,15,16,4552.56,Inflow,2016,2016
2/14/16,2,14,16,4230.91,Inflow,2016,2016
2/13/16,2,13,16,4543.49,Inflow,2016,2016
2/12/16,2,12,16,4918.58,Inflow,2016,2016
2/11/16,2,11,16,4604.49,Inflow,2016,2016
2/10/16,2,10,16,4945.31,Inflow,2016,2016
2/9/16,2,9,16,4909.51,Inflow,2016,2016
2/8/16,2,8,16,5196.38,Inflow,2016,2016
2/7/16,2,7,16,5433.84,Inflow,2016,2016
2/6/16,2,6,16,6019.67,Inflow,2016,2016
2/5/16,2,5,16,6494.08,Inflow,2016,2016
2/4/16,2,4,16,7137.9,Inflow,2016,2016
2/3/16,2,3,16,8801.63,Inflow,2016,2016
2/2/16,2,2,16,10336.79,Inflow,2016,2016
2/1/16,2,1,16,12755.25,Inflow,2016,2016
1/31/16,1,31,16,17365.29,Inflow,2016,2016
1/30/16,1,30,16,31154.06,Inflow,2016,2016
1/29/16,1,29,16,17647.62,Inflow,2016,2016
1/28/16,1,28,16,6346.37,Inflow,2016,2016
1/27/16,1,27,16,6908,Inflow,2016,2016
1/26/16,1,26,16,8313.09,Inflow,2016,2016
1/25/16,1,25,16,10212.26,Inflow,2016,2016
1/24/16,1,24,16,14275.79,Inflow,2016,2016
1/23/16,1,23,16,17934.99,Inflow,2016,2016
1/22/16,1,22,16,10942.79,Inflow,2016,2016
1/21/16,1,21,16,10939.26,Inflow,2016,2016
1/20/16,1,20,16,14339.82,Inflow,2016,2016
1/19/16,1,19,16,19723.75,Inflow,2016,2016
1/18/16,1,18,16,29210.02,Inflow,2016,2016
1/17/16,1,17,16,12859.1,Inflow,2016,2016
1/16/16,1,16,16,4502.65,Inflow,2016,2016
1/15/16,1,15,16,5484.25,Inflow,2016,2016
1/14/16,1,14,16,4804.14,Inflow,2016,2016
1/13/16,1,13,16,3138.9,Inflow,2016,2016
1/12/16,1,12,16,1741.87,Inflow,2016,2016
1/11/16,1,11,16,1411.14,Inflow,2016,2016
1/10/16,1,10,16,2674.57,Inflow,2016,2016
1/9/16,1,9,16,1759.52,Inflow,2016,2016
1/8/16,1,8,16,3111.17,Inflow,2016,2016
1/7/16,1,7,16,3817,Inflow,2016,2016
1/6/16,1,6,16,3984.88,Inflow,2016,2016
1/5/16,1,5,16,2588.86,Inflow,2016,2016
1/4/16,1,4,16,1652.64,Inflow,2016,2016
1/3/16,1,3,16,1395.52,Inflow,2016,2016
1/2/16,1,2,16,2196.12,Inflow,2016,2016
1/1/16,1,1,16,931.69,Inflow,2015,2015
12/31/15,12,31,15,1711.12,Inflow,2015,2016
12/30/15,12,30,15,1831.61,Inflow,2015,2016
12/29/15,12,29,15,2003.03,Inflow,2015,2016
12/28/15,12,28,15,2327.2,Inflow,2015,2016
12/27/15,12,27,15,2375.6,Inflow,2015,2016
12/26/15,12,26,15,2842.96,Inflow,2015,2016
12/25/15,12,25,15,3396.53,Inflow,2015,2016
12/24/15,12,24,15,4460.3,Inflow,2015,2016
12/23/15,12,23,15,6900.94,Inflow,2015,2016
12/22/15,12,22,15,11577.53,Inflow,2015,2016
12/21/15,12,21,15,6167.89,Inflow,2015,2016
12/20/15,12,20,15,2281.32,Inflow,2015,2016
12/19/15,12,19,15,3281.58,Inflow,2015,2016
12/18/15,12,18,15,2436.1,Inflow,2015,2016
12/17/15,12,17,15,1620.87,Inflow,2015,2016
12/16/15,12,16,15,1271.49,Inflow,2015,2016
12/15/15,12,15,15,1466.6,Inflow,2015,2016
12/14/15,12,14,15,2868.67,Inflow,2015,2016
12/13/15,12,13,15,2917.57,Inflow,2015,2016
12/12/15,12,12,15,1934.97,Inflow,2015,2016
12/11/15,12,11,15,3115.21,Inflow,2015,2016
12/10/15,12,10,15,6592.4,Inflow,2015,2016
12/9/15,12,9,15,1103.1,Inflow,2015,2016
12/8/15,12,8,15,54.45,Inflow,2015,2016
12/7/15,12,7,15,2331.49,Inflow,2015,2016
12/6/15,12,6,15,337.18,Inflow,2015,2016
12/5/15,12,5,15,1313.29,Inflow,2015,2016
12/4/15,12,4,15,1089.44,Inflow,2015,2016
12/3/15,12,3,15,260.15,Inflow,2015,2016
12/2/15,12,2,15,481.98,Inflow,2015,2016
12/1/15,12,1,15,899.93,Inflow,2015,2016
11/30/15,11,30,15,795.06,Inflow,2015,2016
11/29/15,11,29,15,479.41,Inflow,2015,2016
11/28/15,11,28,15,428.54,Inflow,2015,2016
11/27/15,11,27,15,-54.35,Inflow,2015,2016
11/26/15,11,26,15,1119.89,Inflow,2015,2016
11/25/15,11,25,15,-257.78,Inflow,2015,2016
11/24/15,11,24,15,1319.49,Inflow,2015,2016
11/23/15,11,23,15,365.97,Inflow,2015,2016
11/22/15,11,22,15,508.65,Inflow,2015,2016
11/21/15,11,21,15,190.02,Inflow,2015,2016
11/20/15,11,20,15,-7.36,Inflow,2015,2016
11/19/15,11,19,15,965.67,Inflow,2015,2016
11/18/15,11,18,15,414.07,Inflow,2015,2016
11/17/15,11,17,15,1289.09,Inflow,2015,2016
11/16/15,11,16,15,13.06,Inflow,2015,2016
11/15/15,11,15,15,1067.26,Inflow,2015,2016
11/14/15,11,14,15,456.32,Inflow,2015,2016
11/13/15,11,13,15,364.2,Inflow,2015,2016
11/12/15,11,12,15,358.15,Inflow,2015,2016
11/11/15,11,11,15,390.42,Inflow,2015,2016
11/10/15,11,10,15,672.85,Inflow,2015,2016
11/9/15,11,9,15,688.23,Inflow,2015,2016
11/8/15,11,8,15,179.53,Inflow,2015,2016
11/7/15,11,7,15,1253.39,Inflow,2015,2016
11/6/15,11,6,15,511.27,Inflow,2015,2016
11/5/15,11,5,15,756.34,Inflow,2015,2016
11/4/15,11,4,15,470.89,Inflow,2015,2016
11/3/15,11,3,15,564.21,Inflow,2015,2016
11/2/15,11,2,15,941.32,Inflow,2015,2016
11/1/15,11,1,15,1022.44,Inflow,2015,2016
10/31/15,10,31,15,764.31,Inflow,2015,2016
10/30/15,10,30,15,635.24,Inflow,2015,2016
10/29/15,10,29,15,1013.97,Inflow,2015,2016
10/28/15,10,28,15,1008.07,Inflow,2015,2016
10/27/15,10,27,15,1429.55,Inflow,2015,2016
